ZNR,DATE,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet
1219,2027-07-01,20299.601140351617,20384.54298630978,19871.912153682522
1219,2027-08-01,19671.723378884155,19645.733295729766,19281.551706108465
1219,2027-09-01,21008.673125890666,21495.700206600595,20943.46056603378
1219,2027-10-01,20668.442150359242,21095.230469486414,20470.462147346934
1219,2027-11-01,20001.46980580894,20406.760557608224,20117.093885841456
1219,2027-12-01,18922.728966944112,18847.348621200308,18289.212990837856
1219,2028-01-01,18449.449290401233,18194.62485498835,18208.395324647674
1219,2028-02-01,19488.39538111794,19432.646651957042,18871.71731508429
1219,2028-03-01,19734.77344097729,20235.49659660822,18927.67056585445
1219,2028-04-01,19676.429715133076,20561.876672111124,18942.54669345155
1219,2028-05-01,20468.770805414704,20723.549400098014,20164.033114556805
1219,2028-06-01,20815.36098371164,21225.787825759337,20348.10636703985
1219,2028-07-01,20235.019018701863,20338.40153132893,19941.35857830369
1219,2028-08-01,19607.015724711775,19599.591546087388,19218.23948942947
1219,2028-09-01,20943.576252890954,21449.559363719312,20325.74354680122
1219,2028-10-01,20601.915314523227,21049.088351801878,20075.57882379368
1219,2028-11-01,19936.105202840346,20360.61934628236,19145.343163024034
1219,2028-12-01,18858.478409671425,18801.207211907244,18703.82640932322
1219,2029-01-01,18294.62067659633,18148.48345006599,18141.38542385526
1219,2029-02-01,19333.39401639529,19386.505259262027,19448.71456333117
1219,2029-03-01,19579.444879043724,20189.355208321984,19010.060239218437
1219,2029-04-01,19520.42257956502,20515.73525313361,18889.213364216106
1219,2029-05-01,20313.406358184508,20677.408012075204,19861.709284975397
1219,2029-06-01,20659.847081865457,21179.646434033148,20067.185558138546
1219,2029-07-01,20079.64826365379,20292.26014192125,19621.268621378797
1219,2029-08-01,19451.626210482238,19553.450152768288,18938.611441868958
1219,2029-09-01,20788.128575355928,21403.41798243694,20232.93813363166
1219,2029-10-01,20446.253949304886,21002.946953597268,19910.9852028781
1219,2029-11-01,19780.617516782746,20314.477960109114,19178.621473664236
1219,2029-12-01,18703.15720189811,18755.06582310611,18275.066727338548
1219,2030-01-01,18204.694256324376,18102.34206132287,17831.015540716817
1219,2030-02-01,19243.441780944977,19340.363870681227,18918.406829845077
1219,2030-03-01,19489.443748613357,20143.21381979971,19045.397383382293
1219,2030-04-01,19430.320045941295,20469.59386420393,18779.299024101394
1219,2030-05-01,20223.399865201456,20631.26662355643,19502.1064984942
1219,2030-06-01,20569.81825501192,21133.505045465212,19732.31485110288
1219,2030-07-01,19989.640828055064,20246.118753384093,19250.468151681453
1219,2030-08-01,19361.615971589865,19507.308764179208,18612.10197472873
1219,2030-09-01,20698.109644783486,21357.276594007635,20091.30476798039
1219,2030-10-01,20356.203086143483,20956.805564943337,19695.076561174203
1219,2030-11-01,19690.59260750465,20268.336571614887,19155.027056218314
1219,2030-12-01,18613.157170434664,18708.924434577002,17789.191063401806
1220,2025-01-01,19507.74385031742,19522.881656801754,16629.90772180318
1220,2025-02-01,20876.288897556988,20550.877392904185,19416.105812545517
1220,2025-03-01,21249.075728021868,21459.825606737868,18549.750740769923
1220,2025-04-01,20854.56164627073,22255.543918632586,17202.326807059624
1220,2025-05-01,21894.910547616877,23013.920634054382,19029.367669797266
1220,2025-06-01,22917.471570423815,23667.283680348668,20400.836292432065
1220,2025-07-01,21022.940150207844,21452.829192633308,18763.32759094238
1220,2025-08-01,19607.64097473581,19571.033681658595,17249.505448794327
1220,2025-09-01,22937.594527699366,23298.06722598454,20787.29707485791
1220,2025-10-01,22651.624405115046,22894.60912764535,20351.940021937582
1220,2025-11-01,21776.65419515471,22219.045355815604,18762.247874485685
1220,2025-12-01,20807.498861255455,21361.219366857153,18044.176759341408
1220,2026-01-01,18562.24872090586,19460.430005010705,13578.519400820278
1220,2026-02-01,19919.73314183666,20652.267539558543,15817.658881162439
1220,2026-03-01,20106.26048877492,21533.008274734926,14992.570313037235
1220,2026-04-01,19363.453772372366,22244.38455671055,14653.664537276463
1220,2026-05-01,20698.30045946008,23445.227324704618,16246.069475094664
1220,2026-06-01,21725.39158197037,24069.960228482043,17097.905604846394
1220,2026-07-01,20016.60832644411,22090.48845132947,15333.62334211443
1220,2026-08-01,18752.73309038976,20348.16821704457,14058.22534800338
1220,2026-09-01,21951.731025962472,23998.77071633232,17410.501403929942
1220,2026-10-01,21641.239739248012,23541.454147795987,17130.910426368675
1220,2026-11-01,20697.484492815733,22823.297300449438,16180.123841478016
1220,2026-12-01,19670.54634140622,21914.270490281462,14947.047181176737
1220,2027-01-01,17222.29524276057,20008.415231231902,9495.4399138792
1220,2027-02-01,18575.35889740818,21244.781095473252,11190.228655557767
1220,2027-03-01,18727.477084136393,22117.779385560843,10431.94740970991
1220,2027-04-01,17922.37880503083,22806.38761640175,11097.438048027063
1220,2027-05-01,19307.909751085608,24126.975170036258,12430.587388272535
1220,2027-06-01,20335.142781033126,24743.98178867102,12760.332078482485
1220,2027-07-01,18658.435340304008,22828.109668047535,10881.112672460438
1220,2027-08-01,17420.755047585695,21123.557486597925,9848.257633675601
1220,2027-09-01,20596.57108907251,24753.462871273514,13015.90377451479
1220,2027-10-01,20281.612720742978,24281.569168116952,12900.927094332315
1220,2027-11-01,19325.6841668612,23551.879368724443,12579.24959602186
1220,2027-12-01,18288.53505530267,22628.992742304123,10817.478521938907
1220,2028-01-01,15737.247269773703,20721.76524018986,5780.922784295468
1220,2028-02-01,17089.49151990987,21970.186334255533,6934.662457088063
1220,2028-03-01,17235.54922109935,22841.0882834467,7828.47767489505
1220,2028-04-01,16419.514708952993,23523.532916928598,5469.543113112715
1220,2028-05-01,17813.908862849054,24876.537745547415,7506.483509521713
1220,2028-06-01,18841.154967686056,25491.45276858208,9394.410393915918
1220,2028-07-01,17170.058641923875,23592.798346782754,7895.202692115319
1220,2028-08-01,15936.961557445524,21898.470783923796,6147.288065927394
1220,2028-09-01,19108.711903518717,25522.773015895043,9871.400776977433
1220,2028-10-01,18792.967826921125,25046.932990965593,9289.458947710293
1220,2028-11-01,17834.904344863462,24314.120977070965,7051.71034109038
1220,2028-12-01,16795.964729766278,23387.482215650776,6834.462141949072
1220,2029-01-01,14123.773760046704,21479.88321670921,952.3234840670993
1220,2029-02-01,15475.873641777805,22731.56791202554,3738.521574808132
1220,2029-03-01,15620.868989412644,23601.902337557105,2872.1665030376935
1220,2029-04-01,14802.918077898128,24282.678358374826,1524.7425693204023
1220,2029-05-01,16198.864731762485,25644.459212977454,3351.7834320654983
1220,2029-06-01,17226.112914106492,26258.807998053308,4723.252054697401
1220,2029-07-01,15555.999480167942,24364.814763042457,3085.7433532087707
1220,2029-08-01,14323.705245823407,22673.255215822024,1571.9212110581102
1220,2029-09-01,17494.743220515902,26296.040558510536,5109.712837123181
1220,2029-10-01,17178.86143509119,25819.13218274655,4674.355784199139
1220,2029-11-01,16220.423882298357,25085.47492084237,3084.6636367535248
1220,2029-12-01,15181.170549636907,24157.820378942957,2366.5925216032592
1220,2030-01-01,12424.507862002123,22250.120808126085,-3117.5932870797915
1220,2030-02-01,13776.582436292589,23502.689027753666,-878.4538067387002
1220,2030-03-01,13921.391653416504,24372.869812899153,-1703.5423748637077
1220,2030-04-01,13103.104989044583,25053.19410578501,-2042.448150618373
1220,2030-05-01,14499.323629169456,26417.350811994413,-450.04321280786826
1220,2030-06-01,15526.57217162924,27031.54630475295,401.792916952385
1220,2030-07-01,13856.630933559838,25138.814949338004,-1362.4893457863946
1220,2030-08-01,12624.477353300848,23448.004761157626,-2637.8873398907454
1220,2030-09-01,15795.390522026682,27070.379450567663,714.3887160310624
1220,2030-10-01,15479.484609566684,26593.181850153273,434.7977384729238
1220,2030-11-01,14520.981520386365,25859.295762144146,-515.9888464209725
1220,2030-12-01,13481.673225172046,24931.366227475923,-1749.0655067209882
1221,2025-01-01,25810.186819896357,26237.301227815147,22500.732257856827
1221,2025-02-01,27293.368575389184,27854.78318039155,24946.22135523529
1221,2025-03-01,28052.74535817733,28561.264072218353,23684.71302109838
1221,2025-04-01,28967.43882541384,29395.19319426871,23358.184220719828
1221,2025-05-01,28214.817357455002,28867.887045158528,24804.128600642944
1221,2025-06-01,29970.628768350492,30433.015611165363,25774.94132894846
1221,2025-07-01,27962.244128083847,28377.51953556282,24023.008300356803
1221,2025-08-01,25197.77573817902,25763.752414937455,21946.2445951363
1221,2025-09-01,29337.65229493854,29903.6661255772,25341.039229972794
1221,2025-10-01,28824.014984111527,29430.536877627324,25059.69646854545
1221,2025-11-01,28713.796566561796,29265.39296337008,23988.116586855904
1221,2025-12-01,26868.568169591876,27494.315989764975,22913.850332766266
1221,2026-01-01,25582.86322019574,26517.884313085975,19448.825333854656
1221,2026-02-01,27116.082778638294,28201.455764144222,21706.71181498605
1221,2026-03-01,27852.850883192856,28942.0362159368,21221.817037240337
1221,2026-04-01,28941.2274939038,29794.9202629943,20996.800590123916
1221,2026-05-01,28058.639022304375,29275.551029944727,22087.073931238145
1221,2026-06-01,29930.990361844164,30846.495265820708,22743.615666852373
1221,2026-07-01,27974.5737777289,28793.87080663542,20609.036716106904
1221,2026-08-01,25074.661266817595,26180.24113330816,19114.110347222668
1221,2026-09-01,29282.7535241759,30321.259045160874,22777.906960546425
1221,2026-10-01,28785.59182149037,29848.51183696267,22498.2338971106
1221,2026-11-01,28709.502402100832,29683.857589907322,21575.416158166197
1221,2026-12-01,26974.514455287368,27913.47180397523,19740.906897580375
1221,2027-01-01,25486.750685534025,26936.877263577546,15304.766649306723
1221,2027-02-01,27007.444124641177,28620.36491658508,17384.244961634395
1221,2027-03-01,27749.87477516041,29360.90217522985,17678.597308257915
1221,2027-04-01,28794.763353756975,30213.76172890949,17539.589926310247
1221,2027-05-01,27944.7179519138,29694.382889755747,18262.434549991667
1221,2027-06-01,29787.888870636703,31265.319356159005,18605.894963388244
1221,2027-07-01,27818.4600256326,29212.69110277761,16107.479325987384
1221,2027-08-01,24952.461657571803,26599.061675881127,15206.479903620602
1221,2027-09-01,29143.473298134046,30740.078022670343,19130.6884054338
1221,2027-10-01,28642.18625496794,30267.33031491603,18843.79313372617
1221,2027-11-01,28557.551225103354,30102.67533098724,18057.51672934569
1221,2027-12-01,26794.959986917056,28332.28844642305,15461.916935288878
1221,2028-01-01,25325.097387180573,27355.694190423073,10541.390118867806
1221,2028-02-01,26848.927263910035,29039.18198981753,12451.620313341933
1221,2028-03-01,27589.940060401987,29779.71932393723,12074.856117639996
1221,2028-04-01,28645.717682283703,30632.578920184147,11631.512853882858
1221,2028-05-01,27787.52376551387,30113.200098030586,13420.845060963376
1221,2028-06-01,29638.001219959388,31684.136577816793,14706.521665561664
1221,2028-07-01,27671.83053733007,29631.50833099009,13355.623460714447
1221,2028-08-01,24797.340348864964,27017.87890386475,10709.817826098319
1221,2028-09-01,28992.628834388666,31158.8952533089,13827.537153551311
1221,2028-10-01,28492.374742310447,30686.14754642,13535.754766078971
1221,2028-11-01,28409.879462520174,30521.49256372286,12303.143082740156
1221,2028-12-01,26654.19985983018,28751.105680971355,11987.320517662636
1221,2029-01-01,25096.535591460342,27774.5114245119,6406.2320537810665
1221,2029-02-01,26619.580130191775,29457.99922366987,8851.721151161495
1221,2029-03-01,27360.9479455869,30198.536557667645,7590.212817020314
1221,2029-04-01,28413.999041234703,31051.39615384572,7263.684016641248
1221,2029-05-01,27557.845445100458,30532.01733166477,8709.628396570773
1221,2029-06-01,29406.493403528228,32102.95381142929,9680.441124872978
1221,2029-07-01,27439.506904030823,30050.325564591974,7928.508096287998
1221,2029-08-01,24567.142997048926,27436.696137467075,5851.744391062504
1221,2029-09-01,28761.360596023565,31577.712486906905,9246.53902589576
1221,2029-10-01,28260.847861549883,31104.96478001661,8965.196264470072
1221,2029-11-01,28177.81680606665,30940.30979731746,7893.616382784574
1221,2029-12-01,26420.406587104197,29169.92291456299,6819.350128696002
1221,2030-01-01,24903.619136705984,28193.32865810429,1194.4015921276732
1221,2030-02-01,26426.8603175664,29876.81645726265,3452.288073257376
1221,2030-03-01,27168.13923916914,30617.353791260623,2967.3932955168566
1221,2030-04-01,28221.873034399447,31470.21338743881,2742.3768484019165
1221,2030-05-01,27365.208558880004,30950.834565257905,3832.650189510736
1221,2030-06-01,29214.314607955122,32521.771045022462,4489.191925128711
1221,2030-07-01,27247.532382243277,30469.142798185167,2354.612974375632
1221,2030-08-01,24374.636071992052,27855.51337106026,859.6866054972706
1221,2030-09-01,28569.121812087375,31996.5297205001,4523.483218818365
1221,2030-10-01,28068.673839526935,31523.782013609805,4243.810155389132
1221,2030-11-01,27985.776937838866,31359.12703091066,3320.992416440102
1221,2030-12-01,26228.800050854657,29588.740148156194,1486.4831558571823
1223,2025-01-01,17123.679234901727,17161.671445155254,12770.95860545807
1223,2025-02-01,18201.86825483203,18206.841526064632,15936.845277510974
1223,2025-03-01,18769.289789654656,18617.50736811018,15122.653124625875
1223,2025-04-01,19389.728901422743,19332.096602219764,14857.537177677477
1223,2025-05-01,19128.614361930187,19013.153707814323,16389.160980355722
1223,2025-06-01,19860.728393464233,19758.3830200611,17317.065528757154
1223,2025-07-01,16595.19348024067,16759.278701405645,15290.580750934494
1223,2025-08-01,15660.828480599754,15824.964749498298,14107.042003330744
1223,2025-09-01,18476.448902547367,18395.16766268113,16725.18012470354
1223,2025-10-01,18836.629225090845,18897.848895482304,16735.922719233047
1223,2025-11-01,19297.378867289357,19289.200917994316,15550.80119877784
1223,2025-12-01,17677.21719323328,17671.517400860284,14265.52111597743
1223,2026-01-01,16885.721281311125,16761.64720853662,9864.186411481885
1223,2026-02-01,17982.49999544966,17853.986739409847,12320.383688848357
1223,2026-03-01,18523.324456488976,18299.847763565864,11759.245622676004
1223,2026-04-01,19198.36992244821,18995.08153098789,11751.529671911758
1223,2026-05-01,18890.8038667343,18711.099875984473,13429.371490417547
1223,2026-06-01,19631.927880296054,19453.418814157496,14435.072285657345
1223,2026-07-01,16442.34756057559,16421.715031675096,11441.418080846795
1223,2026-08-01,15508.987535890497,15487.197792759278,10520.050375440407
1223,2026-09-01,18244.124492494455,18096.4154751966,13978.806390006479
1223,2026-10-01,18659.10201118562,18570.803608819824,13320.206333639637
1223,2026-11-01,19117.22475894082,18958.48331538708,12596.205118639444
1223,2026-12-01,17498.759079527023,17339.78542849452,10874.049400940403
1223,2027-01-01,16938.47366303581,16435.64493326,9170.982797490062
1223,2027-02-01,18033.184242517214,17531.818734299453,10914.419214224043
1223,2027-03-01,18576.970751468303,17980.539729682023,10621.78635168213
1223,2027-04-01,19245.936709534748,18674.202085712255,10871.300583759985
1223,2027-05-01,18943.542696909062,18393.060264765587,12686.427266191851
1223,2027-06-01,19683.663613131874,19135.142950805777,13755.021234114283
1223,2027-07-01,16485.626576939292,16100.791500722235,9801.36612704223
1223,2027-08-01,15552.15467324041,15166.257776612,9164.8265322708
1223,2027-09-01,18296.252627014663,17778.644246083524,13455.340148550582
1223,2027-10-01,18705.12905502219,18250.734422320143,12120.386024684398
1223,2027-11-01,19163.544281305636,18638.115866090186,11857.611508357993
