Id,Name,Latitude,Longitude,Kategorie,Bezirk_Code
3978,Neueßling,48.2493318,16.5321706,Bus,922
3979,Geiselbergstraße,48.1747104,16.4060925,Bus,911
3980,Geiereckstraße,48.1750223,16.399848,Bus,911
3981,Geiereckstraße,48.1750356,16.3995931,Bus,911
3982,Geiselbergstraße,48.1747041,16.4061903,Bus,911
3983,Rankgasse,48.2111627,16.3057119,Bus,916
3984,Rankgasse,48.2105974,16.3055791,Bus,916
3985,Joachimsthalerplatz,48.209337,16.3051818,Bus,916
3986,Joachimsthalerplatz,48.2087822,16.3049488,Bus,916
3987,Ottakring,48.2126743,16.3116654,Bus,916
3988,Schuhmeierplatz,48.211479,16.3194798,Bus,916
3989,Schuhmeierplatz,48.2116499,16.3183655,Bus,916
3990,Feßtgasse,48.2104732,16.3260694,Bus,916
3991,Feßtgasse,48.210729,16.3244014,Bus,916
3992,Thaliastraße/Haberlgasse,48.2098203,16.3303486,Bus,916
3993,Thaliastraße/Haberlgasse,48.2099293,16.3296318,Bus,916
3994,Thaliastraße/Brunnengasse,48.2089976,16.3357271,Bus,916
3995,Thaliastraße/Brunnengasse,48.2090946,16.3350948,Bus,916
3996,Thaliastraße,48.2085539,16.3386115,Bus,907
3997,Thaliastraße,48.2085832,16.3384274,Bus,916
3998,Schottenfeldgasse,48.2074059,16.3441955,Bus,908
3999,Schottenfeldgasse,48.2076463,16.3430227,Bus,907
4000,Strozzigasse,48.206471,16.3489273,Bus,908
4001,Strozzigasse,48.2063908,16.3496867,Bus,907
4002,"Ring, Volkstheater",48.2067333,16.359625,Bus,901
4003,Volkstheater,48.2049537,16.3575005,Bus,907
4004,Volkstheater,48.2047629,16.3571058,Bus,907
4005,"Oper, Karlsplatz",48.2022605,16.3700282,Bus,901
4006,Himberger Straße,48.1429826,16.3835817,Bus,910
4007,Baumgarten,48.1989465,16.2721728,Bus,914
4008,Baumgarten,48.1990807,16.2713487,Bus,914
4009,Deutschordenstraße,48.2000506,16.2671316,Bus,914
4010,Rettichgasse,48.2015704,16.262303,Bus,914
4011,Seitenhafenbrücke,48.1795694,16.4611851,Bus,902
4012,Bertl-Hayde-Gasse,48.1402946,16.4404573,Bus,911
4013,Ailecgasse,48.1409274,16.455324,Bus,911
4014,Baudißgasse,48.145277,16.4612028,Bus,911
4015,Bahnhof Kaiserebersdorf,48.1472486,16.4633039,Bus,911
4016,Etrichstraße,48.1480487,16.4626729,Bus,911
4017,Wopenkastraße,48.1511438,16.4637823,Bus,911
4018,Wopenkastraße,48.15116,16.4636207,Bus,911
4019,Valiergasse,48.1574313,16.469103,Bus,911
4020,Zentralfriedhof 9. Tor,48.1409168,16.4376027,Bus,911
4021,Zentralfriedhof 9. Tor,48.1410186,16.4376236,Bus,911
4022,Klederinger Straße,48.1314322,16.4232886,Bus,910
4023,Schönwiesegasse,48.1386783,16.3270233,Bus,923
4024,Neu Erlaa,48.1410693,16.3289018,Bus,923
4025,Greta-Keller-Gasse,48.1340467,16.3571752,Bus,923
4026,Silbergasse,48.2428527,16.348416,Bus,919
4027,Ostbahnbegleitstraße,48.2334798,16.4890135,Bus,922
4028,Mittleres Hausfeld,48.227147,16.4844971,Bus,922
4029,Mittleres Hausfeld,48.2271323,16.4845844,Bus,922
4030,Billgasse,48.2246987,16.4834398,Bus,922
4031,Billgasse,48.2242093,16.4832925,Bus,922
4032,Aspernstraße,48.2236061,16.4757749,Bus,922
4033,Richthausenstraße,48.223718,16.3226819,Bus,917
4034,Unteres Belvedere,48.1968151,16.3809244,Bus,903
4035,Unteres Belvedere,48.1965612,16.3814521,Bus,903
4036,Freesienweg,48.2044765,16.2429728,Bus,914
4037,Rustenfeld Siedlung,48.1241423,16.3948774,Bus,910
4038,Gerasdorf Bahnhof,48.2930332,16.4830149,Bus,922
4039,Nordbahnstraße,48.2237149,16.3899969,Straßenbahn,902
4040,Wien Hirschstetten,48.2327421,16.4687694,Zug,922
4041,Bahnhof Heiligenstadt,48.2501577,16.3650072,Bus,919
4042,Kagran,48.2436092,16.4331952,Bus,922
4043,Wattmanngasse/Elisabethallee,48.1764671,16.2952043,Bus,913
4044,"Neilreichgasse, Troststraße",48.1697247,16.3642903,Bus,910
4045,Wien Westbahnhof,48.197896,16.3372724,Bus,915
4046,Raxstraße/Rudolfshügelgasse,48.1653081,16.3633955,Bus,910
4047,Anton-Stilling-Platz,48.1669642,16.4196253,Bus,911
4048,Niederhofstraße,48.1812189,16.3331806,Bus,912
4049,Franz-Lehar-Gasse,48.1303584,16.2913652,Bus,Unknown
4050,Bohattaweg,48.1379431,16.2298577,Bus,923
4051,"Bahnhof Meidling, Schedifkaplatz",48.1725276,16.3319768,Bus,912
4052,Jakov-Lind-Straße,48.2243208,16.3964867,Bus,902
4053,Jakov-Lind-Straße,48.2243557,16.396001,Bus,902
4054,Leopold-Moses-Gasse,48.2235569,16.3948894,Bus,902
4055,Oberdorfstraße,48.2172738,16.4808117,Bus,922
4056,Oberdorfstraße,48.2173471,16.4805546,Bus,922
4057,Rodaun,48.1331749,16.2624477,Straßenbahn,923
4058,Rodaun,48.1331814,16.2625138,Straßenbahn,923
4059,Breitensee,48.1989126,16.3066941,Bus,914
4060,Breitensee,48.1988301,16.3062759,Bus,914
4061,Wien Aspern Nord,48.2348014,16.5044429,Zug,922
4062,Wien Aspern Nord,48.234696,16.5044552,Zug,922
4063,Wien Hirschstetten,48.2326411,16.4687827,Zug,922
4064,Pav. 18,48.2101877,16.2997686,Bus,916
4065,Geb. 79,48.2093475,16.3017918,Bus,916
4066,Pav. 27,48.2115335,16.3007699,Bus,916
4067,Pav. 29,48.2127617,16.3012902,Bus,916
4068,Pav. 28 Geb. 80 Notaufnahme,48.2114129,16.3022572,Bus,916
4069,Pav. 24,48.2098172,16.2963435,Bus,916
4070,Schottenring,48.2166182,16.3711918,Straßenbahn,901
4071,Donauturm,48.2418779,16.4083652,Bus,921
4072,Tivoligasse,48.1804878,16.3222017,Bus,912
4073,Perfektastraße,48.1364264,16.312396,Bus,923
4074,Waidhausenstraße,48.197649,16.280167,Bus,914
4075,Trillergasse,48.2735537,16.4040868,Bus,921
4076,Donauturm,48.2402726,16.4093535,Bus,922
4077,Ignaz-Köck-Straße,48.265655,16.4001143,Bus,921
4078,Ignaz-Köck-Straße,48.2657304,16.3990774,Bus,921
4079,Rosannagasse,48.2770618,16.4461894,Bus,921
4080,Frohes-Schaffen-Weg,48.2757984,16.4408386,Bus,921
4081,Tauschekgasse,48.2756172,16.4342523,Bus,921
4082,Petritschgasse,48.2790201,16.4350947,Bus,921
4083,"Leopoldau, Betriebsgarage",48.2802907,16.4302238,Bus,921
4084,Tauschekgasse,48.2757996,16.4343035,Bus,921
4085,Großer Biberhaufen,48.2025208,16.4737812,Bus,922
4086,Spengergasse,48.1846837,16.3576909,Bus,905
4087,Bezirksamt Margareten,48.1903715,16.3550109,Bus,905
4088,Braungasse,48.2269009,16.2960193,Bus,917
4089,Otto Wagner Areal,48.2068339,16.2800173,Bus,914
4090,Gertrude-Fröhlich-Sandner-Straße,48.1858714,16.3779339,Bus,910
4091,Basler Gasse,48.1299917,16.3086479,Bus,923
4092,Matzleinsdorfer Platz,48.178773,16.3582046,Bus,910
4093,Perfektastraße,48.1360195,16.3120444,Bus,923
4094,Ruzickagasse,48.1524695,16.2843595,Bus,923
4095,Melchartgasse,48.1725505,16.2950909,Bus,913
4096,Melchartgasse,48.1722846,16.2953887,Bus,913
4097,Hietzing,48.1878173,16.3033334,Bus,913
4098,Hietzing,48.1877765,16.3043677,Bus,914
4099,Rohrerhüttenweg,48.2455629,16.2623846,Bus,917
4100,Joseph-Roth-Gasse,48.2218449,16.3940439,Bus,902
4101,Kappgasse,48.1862766,16.4227547,Bus,911
4102,Geiselbergstraße,48.1747793,16.4060878,Bus,911
4103,Hauptwerkstätte,48.150236,16.4565861,Straßenbahn,911
4104,Geiereckstraße,48.1756247,16.3993575,Straßenbahn,911
4105,Alfred-Adler-Straße,48.1821153,16.3815449,Straßenbahn,910
4106,Alfred-Adler-Straße,48.1819917,16.381565,Straßenbahn,910
4107,Hlawkagasse,48.1791361,16.3828033,Straßenbahn,910
4108,Hlawkagasse,48.179087,16.3828663,Straßenbahn,910
4109,Niedermeierweg,48.2062809,16.4830915,Bus,922
4110,Absberggasse,48.1756639,16.3904567,Bus,910
4111,Absberggasse,48.17593,16.3912172,Bus,910
4112,"Südwestfriedhof, 2. und 8. Tor",48.160666,16.3028362,Bus,912
4113,Absberggasse,48.1764557,16.3903395,Straßenbahn,910
4114,Absberggasse,48.1763807,16.391046,Straßenbahn,910
4115,Wasnergasse,48.229541,16.3770878,Bus,920
4116,Hinterhainbach,48.2488886,16.2189131,Bus,914
4117,Roßkopfgasse/Hainbachgasse,48.2459506,16.2167329,Bus,914
4118,Anastasius-Grün-Gasse,48.2298502,16.3498267,Straßenbahn,918
4119,Mona-Lisa-Steiner-Weg,48.1594723,16.2955311,Bus,912
4120,Feuerwache Grinzing,48.2608924,16.3332014,Bus,919
4121,Absberggasse,48.1763959,16.3904181,Straßenbahn,910
4122,Carabelligasse,48.2802027,16.4117601,Bus,921
4123,Wien Rathaus,48.212204,16.3605019,Bus,901
4124,Westbahnhof,48.1974659,16.3383873,Bus,915
4125,Neilreichgasse,48.1761954,16.3651713,Bus,910
4126,Bernhardtstalgasse,48.1764692,16.361242,Bus,910
4127,"Dreherstraße, Hoefftgasse",48.1550249,16.4720538,Bus,911
4128,"Kaiserebersdorf, Dreherstraße",48.1567221,16.4737933,Bus,911
4129,Marietta-Blau-Gasse,48.24207,16.4581134,Bus,922
4130,Pretschgasse,48.1580653,16.4243258,Bus,911
4131,Tamariskengasse,48.216528,16.4650796,Bus,922
4132,Joseph-Roth-Gasse,48.2217133,16.393796,Bus,902
4133,Tamariskengasse,48.2164204,16.4652339,Bus,922
4134,Schrankenberggasse,48.173991,16.3889088,Bus,910
4135,Sahulkastraße,48.1622402,16.3620979,Bus,910
4136,Stadion,48.2109734,16.4221886,Bus,902
4137,Stadion,48.2111023,16.4220076,Bus,902
4138,Elderschplatz,48.2177663,16.4119151,Bus,902
4139,Messe-Prater,48.2179053,16.406671,Bus,902
4140,Perspektivstraße,48.2179215,16.4014184,Bus,902
4141,Perspektivstraße,48.2179238,16.4008042,Bus,902
4142,Venediger Au,48.2179188,16.3967259,Bus,902
4143,Venediger Au,48.2179659,16.3973214,Bus,902
4144,Florian-Hedorfer-Straße,48.165228,16.4310447,Bus,911
4145,"Enkplatz, Grillgasse",48.1745004,16.416011,Bus,911
4146,"Enkplatz, Grillgasse",48.1739066,16.4166225,Bus,911
4147,Hauffgasse,48.177836,16.4125087,Bus,911
4148,Rampengasse,48.2408295,16.3604849,Bus,919
4149,Gunoldstraße,48.2443792,16.3616772,Bus,919
4150,"Heiligenstadt, 12.-Februar-Platz",48.2487618,16.362691,Bus,919
4151,Halteraugasse,48.2517174,16.3638454,Bus,919
4152,Grinzinger Straße,48.2544582,16.3652683,Bus,919
4153,Sickenberggasse,48.2578059,16.3669423,Bus,919
4154,Sickenberggasse,48.2582292,16.3671217,Bus,919
4155,Grinzinger Straße,48.2544158,16.3652401,Bus,919
4156,Halteraugasse,48.2521127,16.3639973,Bus,919
4157,"Heiligenstadt, 12.-Februar-Platz",48.2491405,16.3628371,Bus,919
4158,Gunoldstraße,48.2450423,16.3617688,Bus,919
4159,Spittelau,48.2359534,16.3567901,Bus,909
4160,Spittelau,48.2360544,16.356836,Bus,909
4161,Rampengasse,48.2407299,16.3604023,Bus,919
4162,Erlaaer Straße,48.1419415,16.3138222,Bus,923
4163,Erlaaer Spitz,48.1378298,16.3239219,Bus,923
4164,Mühlhäufelweg,48.2090314,16.4776917,Bus,922
4165,Sterngasse,48.148377,16.3441824,Bus,923
4166,Edelsinnstraße,48.170309,16.3108946,Bus,912
4167,Röbbelinggasse,48.2357132,16.5252224,Bus,922
4168,Süßenbrunner Platz,48.2776056,16.4959098,Bus,922
4169,Weißenböckstraße,48.1626122,16.4283083,Bus,911
4170,Praterstern,48.2181583,16.3914073,Bus,902
4171,huma eleven,48.1702338,16.4723676,Bus,911
4172,Polgarstraße,48.2309891,16.4494648,Bus,922
4173,Reinprechtsdorfer Straße/Arbeitergasse,48.1866753,16.3530481,Bus,905
4174,Neu Leopoldau,48.2729305,16.4262953,Bus,921
4175,Siemensstraße,48.2715616,16.4207787,Bus,921
4176,Ferdinand-Platzer-Gasse,48.264958,16.4207465,Bus,921
4177,Ferdinand-Platzer-Gasse,48.2648183,16.4210189,Bus,921
4178,Paukerwerkstraße,48.269656,16.4265986,Bus,921
4179,Kaisergrund,48.2678449,16.4198242,Bus,921
4180,Niederhofstraße,48.1813178,16.3314335,Bus,912
4181,Esterházygasse,48.1949234,16.350726,Bus,906
4182,Neubaugasse/Westbahnstraße,48.2014091,16.3490686,Bus,907
4183,Arsenalsteg,48.1807172,16.3883432,Bus,903
4184,Eduardgasse,48.2227659,16.339787,Straßenbahn,918
4185,"Strebersdorf, Edmund-Hawranek-Platz",48.2908717,16.3860777,Bus,921
4186,"Strebersdorf, Edmund-Hawranek-Platz",48.2913687,16.3864794,Bus,921
4187,Bruno-Marek-Allee,48.2286583,16.3917474,Straßenbahn,902
4188,Bruno-Marek-Allee,48.2286783,16.3918248,Straßenbahn,902
4189,Bruno-Marek-Allee,48.2285074,16.3925781,Straßenbahn,902
4190,Krakauer Straße,48.2245388,16.3931678,Straßenbahn,902
4191,Krakauer Straße,48.2245472,16.3932083,Straßenbahn,902
4192,Ludwiggasse,48.2066591,16.2074934,Bus,914
4193,Sieveringer Straße/Rohrerwiese,48.2639282,16.2949924,Bus,919
4194,Johann-Nepomuk-Vogl-Platz,48.224061,16.3363256,Straßenbahn,918
4195,Triester Straße/Sterngasse,48.1490761,16.3350839,Bus,923
4196,Triester Straße/Anton-Baumgartner-Straße,48.1513215,16.3370009,Bus,923
4197,"Oper, Karlsplatz",48.2024913,16.3681617,Bus,901
4198,Altes Landgut,48.1608482,16.3834133,Bus,910
4199,Ottakringer Bad,48.2112654,16.2890339,Bus,916
4200,Bahnhof Hütteldorf,48.1980582,16.259789,Bus,914
4201,Praterstern,48.218161,16.3914855,Straßenbahn,902
4202,Rosensteingasse,48.2189747,16.3263119,Straßenbahn,917
4203,Börse,48.2162653,16.3673929,Straßenbahn,901
4204,Franz-Josefs-Bahnhof,48.2250585,16.3617137,Bus,909
4205,Reumannplatz,48.1728427,16.3787792,Bus,910
4206,Lavendelweg,48.2258125,16.4930315,Bus,922
4207,Angerer Straße,48.2601654,16.3992564,Bus,921
4208,Breitenlee Schule,48.2512408,16.5009539,Bus,922
4209,Wien Hernals,48.2229168,16.3163169,Bus,917
4210,Neuwaldegg,48.2326965,16.2920911,Bus,917
4211,"Südwestfriedhof, 2. und 8. Tor",48.1610879,16.303069,Bus,912
4212,Neubaugasse/Westbahnstraße,48.2015935,16.3490572,Bus,907
4213,Fickeysstraße,48.1658991,16.4248092,Straßenbahn,911
4214,"Hernals, Wattgasse",48.2220524,16.3200006,Straßenbahn,917
4215,Schloss Schönbrunn,48.1866534,16.3142023,Bus,913
4216,Hans-Mandl-Berufsschule,48.1811267,16.338956,Bus,912
4217,Pilgramgasse,48.1929964,16.3543443,Bus,906
4218,Staglgasse,48.1944417,16.3357157,Bus,915
4219,"Mariahilfer Straße, Geibelgasse",48.1917377,16.331897,Bus,915
4220,Rustengasse,48.191359,16.3278671,Bus,915
4221,Anschützgasse,48.190406,16.3232882,Bus,915
4222,Penzinger Straße,48.1903424,16.3158383,Bus,914
4223,Wenzgasse,48.1869686,16.2936928,Bus,913
4224,Fichtnergasse,48.1871245,16.2890926,Bus,913
4225,Weinzierlgasse,48.1921705,16.295743,Bus,914
4226,Phillipsgasse,48.1895629,16.3089897,Bus,914
4227,Penzinger Straße,48.1901125,16.3143375,Bus,914
4228,Anschützgasse,48.1902667,16.3226739,Bus,915
4229,Rustengasse,48.1913008,16.3270346,Bus,915
4230,"Mariahilfer Straße, Geibelgasse",48.1917785,16.3320494,Bus,915
4231,Staglgasse,48.1939185,16.3348003,Bus,915
4232,Talpagasse,48.1322296,16.3096974,Bus,923
4233,Lemböckgasse,48.1281114,16.3074124,Bus,923
4234,Gatterholzgasse,48.1779828,16.3215614,Bus,912
4235,Vienna International Busterminal,48.1905555,16.4130672,Bus,903
4236,Vienna International Busterminal,48.1905215,16.4130149,Bus,903
4237,Vienna International Busterminal,48.1904899,16.4129754,Bus,903
4238,Vienna International Busterminal,48.1904588,16.4129277,Bus,903
4239,Vienna International Busterminal,48.1904265,16.4128843,Bus,903
4240,Vienna International Busterminal,48.190393,16.4128361,Bus,903
4241,Vienna International Busterminal,48.190356,16.4127784,Bus,903
4242,Vienna International Busterminal,48.1903252,16.4127275,Bus,903
4243,Vienna International Busterminal,48.1902902,16.4126768,Bus,903
4244,Vienna International Busterminal,48.1902561,16.4126323,Bus,903
4245,Vienna International Busterminal,48.1903649,16.4124026,Bus,903
4246,Vienna International Busterminal,48.1903996,16.4124547,Bus,903
4247,Vienna International Busterminal,48.190092,16.4123874,Bus,903
4248,Vienna International Busterminal,48.1901333,16.412322,Bus,903
4249,Vienna International Busterminal,48.1901753,16.4122553,Bus,903
4250,Vienna International Busterminal,48.1902192,16.4121857,Bus,903
4251,Vienna International Busterminal,48.1902594,16.4121219,Bus,903
4252,Vienna International Busterminal,48.1903316,16.4121795,Bus,903
4253,Vienna International Busterminal,48.190451,16.4125042,Bus,903
4254,Vienna International Busterminal,48.1904831,16.4125523,Bus,903
4255,Vienna International Busterminal,48.1905173,16.4126036,Bus,903
4256,Vienna International Busterminal,48.1905501,16.4126528,Bus,903
4257,Vienna International Busterminal,48.1905838,16.4127032,Bus,903
4258,Vienna International Busterminal,48.1906177,16.4127541,Bus,903
4259,Vienna International Busterminal,48.190647,16.4127981,Bus,903
4260,Vienna International Busterminal,48.1906822,16.4128508,Bus,903
4261,Vienna International Busterminal,48.1907097,16.412892,Bus,903
4262,Vienna International Busterminal,48.1907424,16.412941,Bus,903
4263,Vienna International Busterminal,48.1908748,16.4129544,Bus,903
4264,Vienna International Busterminal,48.1909432,16.4130549,Bus,903
4265,Vienna International Busterminal,48.1910082,16.4131494,Bus,903
4266,Vienna International Busterminal,48.1910734,16.413245,Bus,903
4267,Vienna International Busterminal,48.1911396,16.4133426,Bus,903
4268,Vienna International Busterminal,48.1912042,16.4134364,Bus,903
4269,Floridsdorf,48.2573378,16.3993505,Bus,921
4270,Hauptbahnhof,48.1851602,16.3745649,Bus,910
4271,Hauptbahnhof,48.1853736,16.3745306,Bus,910
4272,Brigittaplatz,48.2330263,16.370272,Bus,920
4273,Wallensteinplatz,48.2301848,16.3709861,Bus,920
4274,Brigittaplatz,48.232514,16.3703801,Bus,920
4275,Jägerstraße,48.2353332,16.3702733,Bus,920
4276,Molitorgasse,48.1815961,16.4081863,Bus,911
4277,Molitorgasse,48.1820002,16.4077116,Bus,911
4278,Litfaßstraße,48.18335,16.4061479,Bus,911
4279,Litfaßstraße,48.1843475,16.4049174,Bus,911
4280,St. Marx,48.1884833,16.4002108,Bus,903
4281,Oberzellergasse,48.1917482,16.3952289,Bus,903
4282,Kleistgasse,48.1936705,16.3902477,Bus,903
4283,Rennweg,48.1944183,16.3868245,Bus,903
4284,Rennweg,48.1946159,16.3861875,Bus,903
4285,Sieveringer Friedhof,48.2491747,16.3213972,Bus,919
4286,Karthäuserstraße,48.2511469,16.3234021,Bus,919
4287,Heiligenstädter Friedhof,48.2600166,16.3464395,Bus,919
4288,Nußdorfer Friedhof,48.2604166,16.3581009,Bus,919
4289,Nußdorf Beethovengang,48.2594494,16.3625633,Bus,919
4290,Franz-Josefs-Bahnhof,48.225336,16.3617419,Bus,909
4291,Julius-Payer-Gasse,48.2346421,16.421232,Bus,922
4292,Krieau,48.2151269,16.4135756,Bus,902
4293,Hauptbahnhof Süd,48.1843166,16.3769225,Bus,910
4294,Schottentor,48.2136753,16.3627885,Bus,901
4295,Aderklaaer Straße,48.2630699,16.4512971,Bus,921
4296,Donaustadtbrücke,48.2122764,16.439894,Bus,922
4297,Donaustadtbrücke,48.2124681,16.4409979,Bus,922
4298,Wien Neu Erlaa,48.1416075,16.3280612,Zug,923
4299,Schottenring,48.2163107,16.3717655,Straßenbahn,901
4300,Gußriegelstraße,48.1662971,16.3590627,Bus,910
4301,Erlaaer Straße,48.1418491,16.3138209,Bus,923
4302,Käthe-Recheis-Gasse,48.2286663,16.512311,Bus,922
4303,Ilse-Buck-Straße,48.231188,16.5120361,Bus,922
4304,Ilse-Buck-Straße,48.2314085,16.5117698,Bus,922
4305,Valentingasse,48.1481149,16.2625835,Bus,923
4306,Nestroyplatz,48.2148945,16.3847852,Bus,902
4307,Nestroyplatz,48.2145809,16.3842067,Bus,902
4308,Weidelstraße,48.1421019,16.3858271,Bus,910
4309,Weidelstraße,48.141991,16.3861072,Bus,910
4310,Kurt-Tichy-Gasse,48.1406332,16.3895732,Bus,910
4311,Resselgasse,48.1976973,16.3675931,Bus,904
4312,G-Gebäude,48.2058378,16.2727137,Bus,914
4313,Austria Felix,48.2067994,16.269429,Bus,914
4314,Hermann / Leopold,48.2070557,16.2720189,Bus,914
4315,Annenheim,48.2084416,16.2730975,Bus,914
4316,Pavillon 15,48.2092802,16.278883,Bus,914
4317,Pavillon 12,48.2093059,16.2822286,Bus,914
4318,Grinzing/Sandgasse Wine Village,48.2556794,16.3449998,Bus,919
4319,Bahnhof Rudolfsheim,48.1906499,16.3226994,Straßenbahn,915
4320,Wien Freiheitsplatz,48.3014732,16.4152137,Bus,921
4321,Albertinaplatz,48.2054589,16.3680475,Bus,901
4322,An der Kuhtrift,48.1452366,16.3970353,Bus,910
4323,Marietta-Blau-Gasse,48.2423697,16.4594752,Bus,922
4324,Sofienalpenstraße/Roßkopfgasse,48.2447481,16.2142941,Bus,914
4325,Sofienalpenstraße/Roßkopfgasse,48.2444209,16.2139249,Bus,914
4326,Gregorygasse,48.1574153,16.3057087,Bus,923
4327,Leopoldigasse,48.1418907,16.2918251,Bus,923
4328,Jubiläumswarte,48.2211566,16.2656056,Bus,916
4329,Oberlaaer Platz,48.137491,16.4030549,Bus,910
4330,Hilde-Hannak-Gasse,48.2439299,16.4613425,Bus,922
4331,Gersthof,48.2309041,16.328634,Bus,918
4332,Taborstraße,48.2187344,16.380803,Bus,902
4333,Innstraße,48.2302909,16.3870542,Bus,902
4334,Rebhanngasse,48.22773,16.3879967,Bus,902
4335,Traisengasse,48.2337413,16.383162,Bus,920
4336,Innstraße,48.2307534,16.3865339,Bus,920
4337,Auhof,48.2072605,16.2208881,Bus,914
4338,Wien Gaudenzdorfer Gürtel 77,48.1880034,16.3386193,Bus,912
4339,Rebhanngasse,48.2282937,16.3883275,Bus,902
4340,Taborstraße,48.2192835,16.3809927,Bus,902
4341,Heinestraße,48.2225972,16.3824876,Bus,902
4342,Am Tabor,48.2255015,16.3838057,Bus,902
4343,Dresdner Straße,48.2373063,16.3791409,Bus,920
4344,Dresdner Straße,48.2372027,16.3792561,Bus,920
4345,Traisengasse,48.2336664,16.3832481,Bus,920
4346,Am Tabor,48.2256209,16.3839539,Bus,902
4347,Karmeliterplatz,48.2159972,16.3804953,Bus,902
4348,Hintere Zollamtsstraße,48.2111469,16.3874783,Bus,903
4349,Radetzkyplatz,48.2110096,16.3895355,Bus,903
4350,Julius-Raab-Platz,48.2112341,16.3830685,Bus,901
4351,Julius-Raab-Platz,48.2112242,16.3832952,Bus,901
4352,Schlickgasse,48.2185927,16.3643784,Bus,909
4353,Canisiusgasse,48.2279724,16.3549527,Bus,909
4354,Währinger Straße-Volksoper,48.2254357,16.3492334,Bus,918
4355,Sternwartestraße,48.2289453,16.3500174,Bus,918
4356,Himmelmutterweg,48.2307058,16.295837,Bus,917
4357,Himmelmutterweg,48.2306289,16.296097,Bus,917
4358,Dornbacher Straße,48.2283478,16.3018385,Bus,917
4359,Lange Gasse,48.2149545,16.3513885,Bus,909
4360,Hernals,48.2235944,16.3149645,Bus,917
4361,"Hernals, Wattgasse",48.221417,16.3217061,Bus,917
4362,Rosensteingasse,48.2191636,16.3270819,Bus,917
4363,Rosensteingasse,48.2190983,16.3272272,Bus,917
4364,Elterleinplatz,48.2181236,16.3318855,Bus,917
4365,Elterleinplatz,48.2180955,16.3328015,Bus,917
4366,Palffygasse,48.2175971,16.336622,Bus,917
4367,Alser Straße,48.2171845,16.34204,Bus,909
4368,Brünnlbadgasse,48.2155107,16.3453965,Bus,909
4369,Brünnlbadgasse,48.2153959,16.3464084,Bus,909
4370,"Alser Straße, Skodagasse",48.215189,16.3488089,Bus,908
4371,Lange Gasse,48.2150224,16.3504974,Bus,909
4372,Pensionistenwohnhaus Rosenberg,48.1593956,16.2857814,Bus,913
4373,Seitenhafenbrücke,48.1790189,16.4618253,Bus,902
4374,Hauptbahnhof,48.1851048,16.373662,Bus,910
4375,Anton-Böck-Gasse,48.2965889,16.3892473,Bus,921
4376,Radetzkyplatz,48.2104269,16.3906116,Bus,903
4377,Hetzgasse,48.2085889,16.3928038,Bus,903
4378,Hetzgasse,48.2082143,16.3931084,Bus,903
4379,Löwengasse,48.206271,16.3943788,Bus,903
4380,Pantucekgasse,48.1594302,16.4573983,Bus,911
4381,Warneckestraße,48.1659363,16.4803442,Bus,911
4382,Neu-Albern,48.1688731,16.4804313,Bus,911
4383,Fendigasse,48.1840989,16.3561173,Bus,905
4384,Hauptbahnhof,48.1854472,16.3738264,Bus,910
