ds,traffic_real,traffic_forecast_without_corona,delta,delta_percent,znr
2020-06-04,19007,19539,-532,-2.72,1619
2020-06-05,18284,19844,-1560,-7.86,1619
2020-06-06,14591,15414,-823,-5.34,1619
2020-06-07,10344,11933,-1589,-13.32,1619
2020-06-08,18256,19288,-1032,-5.35,1619
2020-06-09,19007,19622,-615,-3.13,1619
2020-06-10,19007,19642,-635,-3.23,1619
2020-06-11,19007,19666,-659,-3.35,1619
2020-06-12,18284,19977,-1693,-8.47,1619
2020-06-13,14591,15547,-956,-6.15,1619
2020-06-14,10344,12059,-1715,-14.22,1619
2020-06-15,18256,19399,-1143,-5.89,1619
2020-06-16,19007,19709,-702,-3.56,1619
2020-06-17,19007,19698,-691,-3.51,1619
2020-06-18,19007,19683,-676,-3.43,1619
2020-06-19,18284,19949,-1665,-8.35,1619
2020-06-20,14591,15467,-876,-5.66,1619
2020-06-21,10344,11922,-1578,-13.24,1619
2020-06-22,18256,19200,-944,-4.92,1619
2020-06-23,19007,19446,-439,-2.26,1619
2020-06-24,19007,19369,-362,-1.87,1619
2020-06-25,19007,19288,-281,-1.46,1619
2020-06-26,18284,19490,-1206,-6.19,1619
2020-06-27,14591,14946,-355,-2.38,1619
2020-06-28,10344,11344,-1000,-8.82,1619
2020-06-29,18256,18571,-315,-1.7,1619
2020-06-30,19007,18774,233,1.24,1619
2020-07-01,17710,18661,-951,-5.1,1619
2020-07-02,17710,18554,-844,-4.55,1619
2020-07-03,17863,18739,-876,-4.67,1619
2020-07-04,13670,14190,-520,-3.66,1619
2020-07-05,10824,10593,231,2.18,1619
2020-07-06,18104,17836,268,1.5,1619
2020-07-07,17710,18065,-355,-1.97,1619
2020-07-08,17710,17988,-278,-1.55,1619
2020-07-09,17710,17926,-216,-1.2,1619
2020-07-10,17863,18164,-301,-1.66,1619
2020-07-11,13670,13675,-5,-0.04,1619
2020-07-12,10824,10143,681,6.71,1619
2020-07-13,18104,17455,649,3.72,1619
2020-07-14,17710,17754,-44,-0.25,1619
2020-07-15,17710,17748,-38,-0.21,1619
2020-07-16,17710,17755,-45,-0.25,1619
2020-07-17,17863,18059,-196,-1.09,1619
2020-07-18,13670,13630,40,0.29,1619
2020-07-19,10824,10153,671,6.61,1619
2020-07-20,18104,17511,593,3.39,1619
2020-07-21,17710,17848,-138,-0.77,1619
2020-07-22,17710,17869,-159,-0.89,1619
2020-07-23,17710,17895,-185,-1.03,1619
2020-07-24,17863,18205,-342,-1.88,1619
2020-07-25,13670,13772,-102,-0.74,1619
2020-07-26,10824,10280,544,5.29,1619
2020-07-27,18104,17614,490,2.78,1619
2020-07-28,17710,17918,-208,-1.16,1619
2020-07-29,17710,17899,-189,-1.06,1619
2020-07-30,17710,17877,-167,-0.93,1619
2020-07-31,17863,18135,-272,-1.5,1619
2020-08-01,13043,13646,-603,-4.42,1619
2020-08-02,9792,10098,-306,-3.03,1619
2020-08-03,16305,17375,-1070,-6.16,1619
2020-08-04,16598,17625,-1027,-5.83,1619
2020-08-05,16598,17556,-958,-5.46,1619
2020-08-06,16598,17490,-892,-5.1,1619
2020-08-07,15777,17712,-1935,-10.92,1619
2020-08-08,13043,13197,-154,-1.17,1619
2020-08-09,9792,9632,160,1.66,1619
2020-08-10,16305,16904,-599,-3.54,1619
2020-08-11,16598,17161,-563,-3.28,1619
2020-08-12,16598,17112,-514,-3.0,1619
2020-08-13,16598,17078,-480,-2.81,1619
2020-08-14,15777,17345,-1568,-9.04,1619
2020-08-15,13043,12887,156,1.21,1619
2020-08-16,9792,9389,403,4.29,1619
2020-08-17,16305,16739,-434,-2.59,1619
2020-08-18,16598,17082,-484,-2.83,1619
2020-08-19,16598,17125,-527,-3.08,1619
2020-08-20,16598,17188,-590,-3.43,1619
2020-08-21,15777,17556,-1779,-10.13,1619
2020-08-22,13043,13198,-155,-1.17,1619
2020-08-23,9792,9801,-9,-0.09,1619
2020-08-24,16305,17248,-943,-5.47,1619
2020-08-25,16598,17683,-1085,-6.14,1619
2020-08-26,16598,17812,-1214,-6.82,1619
2020-08-27,16598,17952,-1354,-7.54,1619
2020-08-28,15777,18386,-2609,-14.19,1619
2020-08-29,13043,14084,-1041,-7.39,1619
2020-08-30,9792,10730,-938,-8.74,1619
2020-08-31,16305,18207,-1902,-10.45,1619
2020-09-01,18460,18659,-199,-1.07,1619
2020-09-02,18460,18791,-331,-1.76,1619
2020-09-03,18460,18922,-462,-2.44,1619
2020-09-04,18888,19334,-446,-2.31,1619
2020-09-05,14400,14998,-598,-3.99,1619
2020-09-06,10772,11599,-827,-7.13,1619
2020-09-07,18201,19023,-822,-4.32,1619
2020-09-08,18460,19413,-953,-4.91,1619
2020-09-09,18460,19477,-1017,-5.22,1619
2020-09-10,18460,19536,-1076,-5.51,1619
2020-09-11,18888,19873,-985,-4.96,1619
2020-09-12,14400,15462,-1062,-6.87,1619
2020-09-13,10772,11989,-1217,-10.15,1619
2020-09-14,18201,19341,-1140,-5.89,1619
2020-09-15,18460,19664,-1204,-6.12,1619
2020-09-16,18460,19667,-1207,-6.14,1619
2020-09-17,18460,19671,-1211,-6.16,1619
2020-09-18,18888,19962,-1074,-5.38,1619
2020-09-19,14400,15513,-1113,-7.17,1619
2020-09-20,10772,12012,-1240,-10.32,1619
2020-09-21,18201,19344,-1143,-5.91,1619
2020-09-22,18460,19658,-1198,-6.09,1619
2020-09-23,18460,19659,-1199,-6.1,1619
2020-09-24,18460,19671,-1211,-6.16,1619
2020-09-25,18888,19977,-1089,-5.45,1619
2020-09-26,14400,15549,-1149,-7.39,1619
2020-09-27,10772,12075,-1303,-10.79,1619
2020-09-28,18201,19438,-1237,-6.36,1619
2020-09-29,18460,19785,-1325,-6.7,1619
2020-09-30,18460,19822,-1362,-6.87,1619
2020-10-01,18444,19869,-1425,-7.17,1619
2020-10-02,19068,20209,-1141,-5.65,1619
2020-10-03,14649,15813,-1164,-7.36,1619
2020-10-04,10680,12366,-1686,-13.63,1619
2020-10-05,18253,19752,-1499,-7.59,1619
2020-10-06,18444,20116,-1672,-8.31,1619
2020-10-07,18444,20164,-1720,-8.53,1619
2020-10-08,18444,20215,-1771,-8.76,1619
2020-10-09,19068,20551,-1483,-7.22,1619
2020-10-10,14649,16145,-1496,-9.27,1619
2020-10-11,10680,12681,-2001,-15.78,1619
2020-10-12,18253,20044,-1791,-8.94,1619
2020-10-13,18444,20378,-1934,-9.49,1619
2020-10-14,18444,20392,-1948,-9.55,1619
2020-10-15,18444,20404,-1960,-9.61,1619
2020-10-16,19068,20699,-1631,-7.88,1619
2020-10-17,14649,16249,-1600,-9.85,1619
2020-10-18,10680,12741,-2061,-16.18,1619
2020-10-19,18253,20059,-1806,-9.0,1619
2020-10-20,18444,20352,-1908,-9.38,1619
2020-10-21,18444,20325,-1881,-9.25,1619
2020-10-22,18444,20301,-1857,-9.15,1619
2020-10-23,19068,20563,-1495,-7.27,1619
2020-10-24,14649,16086,-1437,-8.93,1619
2020-10-25,10680,12556,-1876,-14.94,1619
2020-10-26,18253,19859,-1606,-8.09,1619
2020-10-27,18444,20142,-1698,-8.43,1619
2020-10-28,18444,20112,-1668,-8.29,1619
2020-10-29,18444,20090,-1646,-8.19,1619
2020-10-30,19068,20361,-1293,-6.35,1619
2020-10-31,14649,15898,-1249,-7.86,1619
2020-11-01,9130,12385,-3255,-26.28,1619
2020-11-02,16346,19710,-3364,-17.07,1619
2020-11-03,15369,20017,-4648,-23.22,1619
2020-11-04,15369,20013,-4644,-23.2,1619
2020-11-05,15369,20018,-4649,-23.22,1619
2020-11-06,16446,20316,-3870,-19.05,1619
2020-11-07,12516,15878,-3362,-21.17,1619
2020-11-08,9130,12389,-3259,-26.31,1619
2020-11-09,16346,19735,-3389,-17.17,1619
2020-11-10,15369,20059,-4690,-23.38,1619
2020-11-11,15369,20068,-4699,-23.42,1619
2020-11-12,15369,20082,-4713,-23.47,1619
2020-11-13,16446,20384,-3938,-19.32,1619
2020-11-14,12516,15945,-3429,-21.51,1619
2020-11-15,9130,12451,-3321,-26.67,1619
2020-11-16,16346,19786,-3440,-17.39,1619
2020-11-17,15369,20095,-4726,-23.52,1619
2020-11-18,15369,20086,-4717,-23.48,1619
2020-11-19,15369,20079,-4710,-23.46,1619
2020-11-20,16446,20357,-3911,-19.21,1619
2020-11-21,12516,15894,-3378,-21.25,1619
2020-11-22,9130,12373,-3243,-26.21,1619
2020-11-23,16346,19683,-3337,-16.95,1619
2020-11-24,15369,19969,-4600,-23.04,1619
2020-11-25,15369,19937,-4568,-22.91,1619
2020-11-26,15369,19910,-4541,-22.81,1619
2020-11-27,16446,20172,-3726,-18.47,1619
2020-11-28,12516,15696,-3180,-20.26,1619
2020-11-29,9130,12168,-3038,-24.97,1619
2020-11-30,16346,19474,-3128,-16.06,1619
2020-12-01,16175,19760,-3585,-18.14,1619
2020-12-02,16175,19735,-3560,-18.04,1619
2020-12-03,16175,19718,-3543,-17.97,1619
2020-12-04,17644,19994,-2350,-11.75,1619
2020-12-05,13351,15535,-2184,-14.06,1619
2020-12-06,8919,12027,-3108,-25.84,1619
2020-12-07,16833,19355,-2522,-13.03,1619
2020-12-08,16175,19665,-3490,-17.75,1619
2020-12-09,16175,19663,-3488,-17.74,1619
2020-12-10,16175,19670,-3495,-17.77,1619
2020-12-11,17644,19967,-2323,-11.63,1619
2020-12-12,13351,15528,-2177,-14.02,1619
2020-12-13,8919,12036,-3117,-25.9,1619
2020-12-14,16833,19377,-2544,-13.13,1619
2020-12-15,16175,19694,-3519,-17.87,1619
2020-12-16,16175,19695,-3520,-17.87,1619
2020-12-17,16175,19698,-3523,-17.89,1619
2020-12-18,17644,19987,-2343,-11.72,1619
2020-12-19,13351,15533,-2182,-14.05,1619
2020-12-20,8919,12021,-3102,-25.8,1619
2020-12-21,16833,19336,-2503,-12.94,1619
2020-12-22,16175,19623,-3448,-17.57,1619
2020-12-23,16175,19590,-3415,-17.43,1619
2020-12-24,16175,19556,-3381,-17.29,1619
2020-12-25,17644,19805,-2161,-10.91,1619
2020-12-26,13351,15310,-1959,-12.8,1619
2020-12-27,8919,11756,-2837,-24.13,1619
2020-12-28,16833,19031,-2198,-11.55,1619
2020-12-29,16175,19280,-3105,-16.1,1619
2020-12-30,16175,19211,-3036,-15.8,1619
2020-12-31,16175,19145,-2970,-15.51,1619
2021-01-01,15729,19368,-3639,-18.79,1619
2021-01-02,11401,14852,-3451,-23.24,1619
2021-01-03,8150,11284,-3134,-27.77,1619
2021-01-04,14548,18551,-4003,-21.58,1619
2021-01-05,14992,18799,-3807,-20.25,1619
2021-01-06,14992,18737,-3745,-19.99,1619
2021-01-07,14992,18686,-3694,-19.77,1619
2021-01-08,15729,18929,-3200,-16.91,1619
2021-01-09,11401,14442,-3041,-21.06,1619
2021-01-10,8150,10908,-2758,-25.28,1619
2021-01-11,14548,18215,-3667,-20.13,1619
2021-01-12,14992,18507,-3515,-18.99,1619
2021-01-13,14992,18493,-3501,-18.93,1619
2021-01-14,14992,18492,-3500,-18.93,1619
2021-01-15,15729,18787,-3058,-16.28,1619
2021-01-16,11401,14351,-2950,-20.56,1619
2021-01-17,8150,10869,-2719,-25.02,1619
2021-01-18,14548,18225,-3677,-20.18,1619
2021-01-19,14992,18563,-3571,-19.24,1619
2021-01-20,14992,18591,-3599,-19.36,1619
2021-01-21,14992,18627,-3635,-19.51,1619
2021-01-22,15729,18954,-3225,-17.01,1619
2021-01-23,11401,14544,-3143,-21.61,1619
2021-01-24,8150,11081,-2931,-26.45,1619
2021-01-25,14548,18450,-3902,-21.15,1619
2021-01-26,14992,18795,-3803,-20.23,1619
2021-01-27,14992,18823,-3831,-20.35,1619
2021-01-28,14992,18854,-3862,-20.48,1619
2021-01-29,15729,19171,-3442,-17.95,1619
2021-01-30,11401,14746,-3345,-22.68,1619
2021-01-31,8150,11264,-3114,-27.65,1619
2021-02-01,16580,18611,-2031,-10.91,1619
2021-02-02,16589,18933,-2344,-12.38,1619
2021-02-03,16589,18937,-2348,-12.4,1619
2021-02-04,16589,18943,-2354,-12.43,1619
2021-02-05,17238,19237,-1999,-10.39,1619
2021-02-06,13107,14790,-1683,-11.38,1619
2021-02-07,9647,11289,-1642,-14.55,1619
2021-02-08,16580,18621,-2041,-10.96,1619
2021-02-09,16589,18932,-2343,-12.38,1619
2021-02-10,16589,18928,-2339,-12.36,1619
2021-02-11,16589,18933,-2344,-12.38,1619
2021-02-12,17238,19229,-1991,-10.35,1619
2021-02-13,13107,14789,-1682,-11.37,1619
2021-02-14,9647,11301,-1654,-14.64,1619
2021-02-15,16580,18649,-2069,-11.09,1619
2021-02-16,16589,18980,-2391,-12.6,1619
2021-02-17,16589,19000,-2411,-12.69,1619
2021-02-18,16589,19029,-2440,-12.82,1619
2021-02-19,17238,19353,-2115,-10.93,1619
2021-02-20,13107,14941,-1834,-12.27,1619
2021-02-21,9647,11480,-1833,-15.97,1619
2021-02-22,16580,18855,-2275,-12.07,1619
2021-02-23,16589,19210,-2621,-13.64,1619
2021-02-24,16589,19252,-2663,-13.83,1619
2021-02-25,16589,19300,-2711,-14.05,1619
2021-02-26,17238,19638,-2400,-12.22,1619
2021-02-27,13107,15236,-2129,-13.97,1619
2021-02-28,9647,11780,-2133,-18.11,1619
2021-03-01,16883,19155,-2272,-11.86,1619
2021-03-02,17231,19505,-2274,-11.66,1619
2021-03-03,17231,19537,-2306,-11.8,1619
2021-03-04,17231,19570,-2339,-11.95,1619
2021-03-05,17600,19889,-2289,-11.51,1619
2021-03-06,13756,15466,-1710,-11.06,1619
2021-03-07,9688,11985,-2297,-19.17,1619
2021-03-08,16883,19333,-2450,-12.67,1619
2021-03-09,17231,19655,-2424,-12.33,1619
2021-03-10,17231,19658,-2427,-12.35,1619
2021-03-11,17231,19665,-2434,-12.38,1619
2021-03-12,17600,19958,-2358,-11.81,1619
2021-03-13,13756,15511,-1755,-11.31,1619
2021-03-14,9688,12011,-2323,-19.34,1619
2021-03-15,16883,19343,-2460,-12.72,1619
2021-03-16,17231,19655,-2424,-12.33,1619
2021-03-17,17231,19653,-2422,-12.32,1619
2021-03-18,17231,19660,-2429,-12.36,1619
2021-03-19,17600,19959,-2359,-11.82,1619
2021-03-20,13756,15524,-1768,-11.39,1619
2021-03-21,9688,12040,-2352,-19.53,1619
2021-03-22,16883,19395,-2512,-12.95,1619
2021-03-23,17231,19733,-2502,-12.68,1619
2021-03-24,17231,19762,-2531,-12.81,1619
2021-03-25,17231,19803,-2572,-12.99,1619
2021-03-26,17600,20138,-2538,-12.6,1619
2021-03-27,13756,15740,-1984,-12.6,1619
2021-03-28,9688,12294,-2606,-21.2,1619
2021-03-29,16883,19685,-2802,-14.23,1619
2021-03-30,17231,20058,-2827,-14.09,1619
2021-03-31,17231,20119,-2888,-14.35,1619
2021-04-01,15942,20188,-4246,-21.03,1619
2021-04-02,16913,20546,-3633,-17.68,1619
2021-04-03,12725,16166,-3441,-21.29,1619
2021-04-04,9633,12732,-3099,-24.34,1619
2021-04-05,16218,20129,-3911,-19.43,1619
2021-04-06,15942,20500,-4558,-22.23,1619
2021-04-07,15942,20553,-4611,-22.43,1619
2021-04-08,15942,20607,-4665,-22.64,1619
2021-04-09,16913,20945,-4032,-19.25,1619
2021-04-10,12725,16538,-3813,-23.06,1619
2021-04-11,9633,13072,-3439,-26.31,1619
2021-04-12,16218,20433,-4215,-20.63,1619
2021-04-13,15942,20765,-4823,-23.23,1619
2021-04-14,15942,20776,-4834,-23.27,1619
2021-04-15,15942,20786,-4844,-23.3,1619
2021-04-16,16913,21079,-4166,-19.76,1619
2021-04-17,12725,16629,-3904,-23.48,1619
2021-04-18,9633,13121,-3488,-26.58,1619
2021-04-19,16218,20443,-4225,-20.67,1619
2021-04-20,15942,20739,-4797,-23.13,1619
2021-04-21,15942,20718,-4776,-23.05,1619
2021-04-22,15942,20701,-4759,-22.99,1619
2021-04-23,16913,20973,-4060,-19.36,1619
2021-04-24,12725,16507,-3782,-22.91,1619
2021-04-25,9633,12989,-3356,-25.84,1619
2021-04-26,16218,20306,-4088,-20.13,1619
2021-04-27,15942,20604,-4662,-22.63,1619
2021-04-28,15942,20590,-4648,-22.57,1619
2021-04-29,15942,20585,-4643,-22.56,1619
2021-04-30,16913,20873,-3960,-18.97,1619
2021-05-01,14044,16427,-2383,-14.51,1619
2021-05-02,10074,12931,-2857,-22.09,1619
2021-05-03,17858,20272,-2414,-11.91,1619
2021-05-04,18230,20594,-2364,-11.48,1619
2021-05-05,18230,20604,-2374,-11.52,1619
2021-05-06,18230,20622,-2392,-11.6,1619
2021-05-07,18327,20931,-2604,-12.44,1619
2021-05-08,14044,16503,-2459,-14.9,1619
2021-05-09,10074,13022,-2948,-22.64,1619
2021-05-10,17858,20374,-2516,-12.35,1619
2021-05-11,18230,20703,-2473,-11.95,1619
2021-05-12,18230,20715,-2485,-12.0,1619
2021-05-13,18230,20730,-2500,-12.06,1619
2021-05-14,18327,21032,-2705,-12.86,1619
2021-05-15,14044,16592,-2548,-15.36,1619
2021-05-16,10074,13096,-3022,-23.08,1619
2021-05-17,17858,20429,-2571,-12.59,1619
2021-05-18,18230,20736,-2506,-12.09,1619
2021-05-19,18230,20725,-2495,-12.04,1619
2021-05-20,18230,20716,-2486,-12.0,1619
2021-05-21,18327,20994,-2667,-12.7,1619
2021-05-22,14044,16530,-2486,-15.04,1619
2021-05-23,10074,13012,-2938,-22.58,1619
2021-05-24,17858,20325,-2467,-12.14,1619
2021-05-25,18230,20616,-2386,-11.57,1619
2021-05-26,18230,20593,-2363,-11.47,1619
2021-05-27,18230,20576,-2346,-11.4,1619
2021-05-28,18327,20850,-2523,-12.1,1619
2021-05-29,14044,16388,-2344,-14.3,1619
2021-05-30,10074,12876,-2802,-21.76,1619
2021-05-31,17858,20201,-2343,-11.6,1619
2021-06-01,18338,20508,-2170,-10.58,1619
2021-06-02,18338,20505,-2167,-10.57,1619
2021-06-03,18338,20511,-2173,-10.59,1619
2021-06-04,18353,20811,-2458,-11.81,1619
2021-06-05,13970,16376,-2406,-14.69,1619
2021-06-06,10799,12892,-2093,-16.23,1619
2021-06-07,17902,20245,-2343,-11.57,1619
2021-06-08,18338,20577,-2239,-10.88,1619
2021-06-09,18338,20596,-2258,-10.96,1619
2021-06-10,18338,20622,-2284,-11.08,1619
2021-06-11,18353,20935,-2582,-12.33,1619
2021-06-12,13970,16509,-2539,-15.38,1619
2021-06-13,10799,13027,-2228,-17.1,1619
2021-06-14,17902,20373,-2471,-12.13,1619
2021-06-15,18338,20692,-2354,-11.38,1619
2021-06-16,18338,20690,-2352,-11.37,1619
2021-06-17,18338,20686,-2348,-11.35,1619
2021-06-18,18353,20963,-2610,-12.45,1619
2021-06-19,13970,16493,-2523,-15.3,1619
2021-06-20,10799,12960,-2161,-16.67,1619
2021-06-21,17902,20250,-2348,-11.6,1619
2021-06-22,18338,20509,-2171,-10.59,1619
2021-06-23,18338,20443,-2105,-10.3,1619
2021-06-24,18338,20373,-2035,-9.99,1619
2021-06-25,18353,20584,-2231,-10.84,1619
2021-06-26,13970,16049,-2079,-12.95,1619
2021-06-27,10799,12454,-1655,-13.29,1619
2021-06-28,17902,19686,-1784,-9.06,1619
2021-06-29,18338,19892,-1554,-7.81,1619
2021-06-30,18338,19780,-1442,-7.29,1619
2021-07-01,16179,19673,-3494,-17.76,1619
2021-07-02,16640,19856,-3216,-16.2,1619
2021-07-03,12682,15302,-2620,-17.12,1619
2021-07-04,9609,11698,-2089,-17.86,1619
2021-07-05,15742,18933,-3191,-16.85,1619
2021-07-06,16179,19152,-2973,-15.52,1619
2021-07-07,16179,19064,-2885,-15.13,1619
2021-07-08,16179,18991,-2812,-14.81,1619
2021-07-09,16640,19216,-2576,-13.41,1619
2021-07-10,12682,14713,-2031,-13.8,1619
2021-07-11,9609,11168,-1559,-13.96,1619
2021-07-12,15742,18466,-2724,-14.75,1619
2021-07-13,16179,18753,-2574,-13.73,1619
2021-07-14,16179,18736,-2557,-13.65,1619
2021-07-15,16179,18733,-2554,-13.63,1619
2021-07-16,16640,19028,-2388,-12.55,1619
2021-07-17,12682,14592,-1910,-13.09,1619
2021-07-18,9609,11109,-1500,-13.5,1619
2021-07-19,15742,18463,-2721,-14.74,1619
2021-07-20,16179,18799,-2620,-13.94,1619
2021-07-21,16179,18821,-2642,-14.04,1619
2021-07-22,16179,18849,-2670,-14.17,1619
2021-07-23,16640,19164,-2524,-13.17,1619
2021-07-24,12682,14737,-2055,-13.94,1619
2021-07-25,9609,11253,-1644,-14.61,1619
2021-07-26,15742,18596,-2854,-15.35,1619
2021-07-27,16179,18909,-2730,-14.44,1619
2021-07-28,16179,18900,-2721,-14.4,1619
2021-07-29,16179,18889,-2710,-14.35,1619
2021-07-30,16640,19158,-2518,-13.14,1619
2021-07-31,12682,14680,-1998,-13.61,1619
2021-08-01,9889,11141,-1252,-11.24,1619
2021-08-02,16268,18427,-2159,-11.72,1619
2021-08-03,17163,18684,-1521,-8.14,1619
2021-08-04,17163,18620,-1457,-7.82,1619
2021-08-05,17163,18558,-1395,-7.52,1619
2021-08-06,16571,18782,-2211,-11.77,1619
2021-08-07,13236,14266,-1030,-7.22,1619
2021-08-08,9889,10697,-808,-7.55,1619
2021-08-09,16268,17964,-1696,-9.44,1619
2021-08-10,17163,18213,-1050,-5.77,1619
2021-08-11,17163,18154,-991,-5.46,1619
2021-08-12,17163,18108,-945,-5.22,1619
2021-08-13,16571,18361,-1790,-9.75,1619
2021-08-14,13236,13887,-651,-4.69,1619
2021-08-15,9889,10372,-483,-4.66,1619
2021-08-16,16268,17704,-1436,-8.11,1619
2021-08-17,17163,18028,-865,-4.8,1619
2021-08-18,17163,18052,-889,-4.92,1619
2021-08-19,17163,18097,-934,-5.16,1619
2021-08-20,16571,18446,-1875,-10.16,1619
2021-08-21,13236,14072,-836,-5.94,1619
2021-08-22,9889,10658,-769,-7.22,1619
2021-08-23,16268,18091,-1823,-10.08,1619
2021-08-24,17163,18513,-1350,-7.29,1619
2021-08-25,17163,18631,-1468,-7.88,1619
2021-08-26,17163,18763,-1600,-8.53,1619
2021-08-27,16571,19192,-2621,-13.66,1619
2021-08-28,13236,14886,-1650,-11.08,1619
2021-08-29,9889,11531,-1642,-14.24,1619
2021-08-30,16268,19010,-2742,-14.42,1619
2021-08-31,17163,19466,-2303,-11.83,1619
2021-09-01,17565,19604,-2039,-10.4,1619
2021-09-02,17565,19743,-2178,-11.03,1619
2021-09-03,17889,20165,-2276,-11.29,1619
2021-09-04,14064,15841,-1777,-11.22,1619
2021-09-05,10813,12455,-1642,-13.18,1619
2021-09-06,17402,19892,-2490,-12.52,1619
2021-09-07,17565,20296,-2731,-13.46,1619
2021-09-08,17565,20374,-2809,-13.79,1619
2021-09-09,17565,20447,-2882,-14.09,1619
2021-09-10,17889,20797,-2908,-13.98,1619
2021-09-11,14064,16399,-2335,-14.24,1619
2021-09-12,10813,12938,-2125,-16.42,1619
2021-09-13,17402,20300,-2898,-14.28,1619
2021-09-14,17565,20632,-3067,-14.87,1619
2021-09-15,17565,20641,-3076,-14.9,1619
2021-09-16,17565,20651,-3086,-14.94,1619
2021-09-17,17889,20946,-3057,-14.59,1619
2021-09-18,14064,16499,-2435,-14.76,1619
2021-09-19,10813,12997,-2184,-16.8,1619
2021-09-20,17402,20329,-2927,-14.4,1619
2021-09-21,17565,20639,-3074,-14.89,1619
2021-09-22,17565,20636,-3071,-14.88,1619
2021-09-23,17565,20643,-3078,-14.91,1619
2021-09-24,17889,20943,-3054,-14.58,1619
2021-09-25,14064,16509,-2445,-14.81,1619
2021-09-26,10813,13027,-2214,-17.0,1619
2021-09-27,17402,20384,-2982,-14.63,1619
2021-09-28,17565,20725,-3160,-15.25,1619
2021-09-29,17565,20756,-3191,-15.37,1619
2021-09-30,17565,20797,-3232,-15.54,1619
2021-10-01,18761,21132,-2371,-11.22,1619
2021-10-02,14441,16733,-2292,-13.7,1619
2021-10-03,10732,13284,-2552,-19.21,1619
2021-10-04,17469,20669,-3200,-15.48,1619
2021-10-05,17944,21033,-3089,-14.69,1619
2021-10-06,17944,21083,-3139,-14.89,1619
2021-10-07,17944,21137,-3193,-15.11,1619
2021-10-08,18761,21477,-2716,-12.65,1619
2021-10-09,14441,17077,-2636,-15.44,1619
2021-10-10,10732,13619,-2887,-21.2,1619
2021-10-11,17469,20989,-3520,-16.77,1619
2021-10-12,17944,21331,-3387,-15.88,1619
2021-10-13,17944,21353,-3409,-15.96,1619
2021-10-14,17944,21373,-3429,-16.04,1619
2021-10-15,18761,21677,-2916,-13.45,1619
2021-10-16,14441,17235,-2794,-16.21,1619
2021-10-17,10732,13734,-3002,-21.86,1619
2021-10-18,17469,21060,-3591,-17.05,1619
2021-10-19,17944,21358,-3414,-15.98,1619
2021-10-20,17944,21336,-3392,-15.9,1619
2021-10-21,17944,21316,-3372,-15.82,1619
2021-10-22,18761,21582,-2821,-13.07,1619
2021-10-23,14441,17107,-2666,-15.58,1619
2021-10-24,10732,13577,-2845,-20.95,1619
2021-10-25,17469,20880,-3411,-16.34,1619
2021-10-26,17944,21161,-3217,-15.2,1619
2021-10-27,17944,21129,-3185,-15.07,1619
2021-10-28,17944,21104,-3160,-14.97,1619
2021-10-29,18761,21371,-2610,-12.21,1619
2021-10-30,14441,16903,-2462,-14.57,1619
2021-10-31,10732,13385,-2653,-19.82,1619
2021-11-01,16598,20705,-4107,-19.84,1619
2021-11-02,17470,21006,-3536,-16.83,1619
2021-11-03,17470,20997,-3527,-16.8,1619
2021-11-04,17470,20998,-3528,-16.8,1619
2021-11-05,18225,21292,-3067,-14.4,1619
2021-11-06,14349,16851,-2502,-14.85,1619
2021-11-07,10327,13359,-3032,-22.7,1619
2021-11-08,16598,20703,-4105,-19.83,1619
2021-11-09,17470,21026,-3556,-16.91,1619
2021-11-10,17470,21036,-3566,-16.95,1619
2021-11-11,17470,21051,-3581,-17.01,1619
2021-11-12,18225,21354,-3129,-14.65,1619
2021-11-13,14349,16918,-2569,-15.19,1619
2021-11-14,10327,13427,-3100,-23.09,1619
2021-11-15,16598,20766,-4168,-20.07,1619
2021-11-16,17470,21080,-3610,-17.13,1619
2021-11-17,17470,21076,-3606,-17.11,1619
2021-11-18,17470,21074,-3604,-17.1,1619
2021-11-19,18225,21356,-3131,-14.66,1619
2021-11-20,14349,16897,-2548,-15.08,1619
2021-11-21,10327,13381,-3054,-22.82,1619
2021-11-22,16598,20695,-4097,-19.8,1619
2021-11-23,17470,20984,-3514,-16.75,1619
2021-11-24,17470,20955,-3485,-16.63,1619
2021-11-25,17470,20930,-3460,-16.53,1619
2021-11-26,18225,21192,-2967,-14.0,1619
2021-11-27,14349,16716,-2367,-14.16,1619
2021-11-28,10327,13187,-2860,-21.69,1619
2021-11-29,16598,20491,-3893,-19.0,1619
2021-11-30,17470,20775,-3305,-15.91,1619
2021-12-01,16505,20746,-4241,-20.44,1619
2021-12-02,16505,20725,-4220,-20.36,1619
2021-12-03,16076,20997,-4921,-23.44,1619
2021-12-04,13591,16534,-2943,-17.8,1619
2021-12-05,9342,13021,-3679,-28.25,1619
2021-12-06,16842,20345,-3503,-17.22,1619
2021-12-07,16505,20651,-4146,-20.08,1619
2021-12-08,16505,20645,-4140,-20.05,1619
2021-12-09,16505,20648,-4143,-20.06,1619
2021-12-10,16076,20943,-4867,-23.24,1619
2021-12-11,13591,16502,-2911,-17.64,1619
2021-12-12,9342,13009,-3667,-28.19,1619
2021-12-13,16842,20350,-3508,-17.24,1619
2021-12-14,16505,20669,-4164,-20.15,1619
2021-12-15,16505,20672,-4167,-20.16,1619
2021-12-16,16505,20679,-4174,-20.18,1619
2021-12-17,16076,20973,-4897,-23.35,1619
2021-12-18,13591,16524,-2933,-17.75,1619
